name,sku,supplier,category,price_unit,price_bulk,scraped_at
CARAMELOS MISKY MASTICABLE SURTIDOS 800 gr,42712,maxiconsumo,Almacen > Golosinas > Caramelos,5129.89,4499.90,2026-03-06
CARAMELOS MISKY RELLENOS CON MIEL 675 GR,27012,maxiconsumo,Almacen > Golosinas > Caramelos,6725.89,5899.90,2026-03-06
CARAMELOS MISKY RELLENOS FRUTALES 810 gr,7387,maxiconsumo,Almacen > Golosinas > Caramelos,6725.89,5899.90,2026-03-06
CARAMELOS MISKY TOFFES CHOCOLATE 648 GR,3616,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS MISKY TOFFES LECHE 648 GR,3615,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS MISKY TRANSPARENTE CHERRY 405 gr,12160,maxiconsumo,Almacen > Golosinas > Caramelos,4445.88,3899.89,2026-03-06
CARAMELOS MISKY TRANSPARENTE MENTA 810 gr,5825,maxiconsumo,Almacen > Golosinas > Caramelos,8321.88,7299.89,2026-03-06
CARAMELOS MISKY ZOO SALVJE 498 GR,14032,maxiconsumo,Almacen > Golosinas > Caramelos,5129.88,4499.89,2026-03-06
CARAMELOS MOGUL CONFITADOS ROSA 70 GR,27013,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS MOGUL EXTREME CONFITADOS 70 GR,17287,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS MOGUL EXTREME SPLASH FRUTILLA LIMON 72 GR,18028,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS MOGUL SPLASH ANANA UVA 72 GR,28163,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS OSI OSI 500 GR,7931,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS OSI OSI DULCE DE LECHE 500 gr,11145,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS PALITOS DE LA SELVA BLUEBERRY 150 GR,14171,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS PALITOS DE LA SELVA CLASICOS 660 gr,10066,maxiconsumo,Almacen > Golosinas > Caramelos,10259.88,8999.90,2026-03-06
CARAMELOS PICO DULCE ACIDO POWER 500 GR,16400,maxiconsumo,Almacen > Golosinas > Chupetines,5015.88,4399.90,2026-03-06
CARAMELOS PICO DULCE FRUTAL 450 gr,12122,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS PICO DULCE MASTICABLE 500 GR,11713,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS RICOMAS FRUTILLA Y LIMON 280 GR,17278,maxiconsumo,Almacen > Golosinas > Caramelos,2279.89,1999.90,2026-03-06
CARAMELOS RICOMAS MASTICABLES SURTIDOS 280 GR,16793,maxiconsumo,Almacen > Golosinas > Caramelos,2279.89,1999.90,2026-03-06
CARAMELOS SUGUS CONFITADO 50 GR,16797,maxiconsumo,Almacen > Golosinas > Caramelos,854.88,749.90,2026-03-06
CARAMELOS SUGUS CONFITADOS ACIDO 50 GR,16939,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS SUGUS GRANEL 700 GR,7133,maxiconsumo,Almacen > Golosinas > Caramelos,6839.88,5999.89,2026-03-06
CARAMELOS SUGUS HALLOWEEN CONFITADOS ACIDOS 50 GR,12549,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS SUGUS NUEVO SABORES 700 gr,15183,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS TNT PINTALENGUA 300 GR,15919,maxiconsumo,Almacen > Golosinas > Caramelos,5015.88,4399.90,2026-03-06
CARAMELOS TNT SUPER ACIDOS SURTIDOS 300 gr,16713,maxiconsumo,Almacen > Golosinas > Caramelos,5015.88,4399.90,2026-03-06
CARAMELOS XTREME 25 GR,24043,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CARAMELOS YUM YUM SURTIDOS 300 GR,23366,maxiconsumo,Almacen > Golosinas > Caramelos,,,2026-03-06
CAZUELA PUGLISI CALAMAR 180 GR,18645,maxiconsumo,Almacen > Conservas Y Legumbres > Pescaderia,6212.89,5449.90,2026-03-06
CEBOLLA ALICANTE NATURALIDAD INTACTA 50 GR,23755,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,2165.88,1899.89,2026-03-06
CEBOLLA DOS ANCLAS DESHIDRATADA 75 GR,28292,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,3647.88,3199.89,2026-03-06
CEBOLLITAS CASTELL DOYPACK 140 GR,27243,maxiconsumo,Almacen > Encurtidos > Cebollitas,,,2026-03-06
CEREAL GRANDIET MAIZ INFLADO AZUCARADO 200 gr,24447,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL GRANDIET MAIZ INFLADO EDULZADO 80 gr,24448,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL KELLOGGS CHOCOLATE KRISPIS 265 GR,4130,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL KELLOGGS FROOT LOOPS POUCH 195 GR,23829,maxiconsumo,Almacen > Cereales > Cereales,3305.88,2899.90,2026-03-06
CEREAL KELLOGGS FROOT LOOPS POUCH 330 GR,23830,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL KELLOGGS ZUCARITAS 510 - 490 GR,26792,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL KELLOGGS ZUCARITAS CHOCOLATE 240 GR,15407,maxiconsumo,Almacen > Cereales > Cereales,2279.89,1999.90,2026-03-06
CEREAL KELLOGGS ZUCARITAS POUCH 150 GR,26794,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL KELLOGGS ZUCARITAS POUCH 240 GR,26793,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL LASFOR ARITOS FRUTALES 160/180 GR,26371,maxiconsumo,Almacen > Cereales > Aros,1367.88,1199.90,2026-03-06
CEREAL LASFOR BOLITAS CHOCOLATADAS 160/180 GR,26370,maxiconsumo,Almacen > Cereales > Cereales,1367.88,1199.90,2026-03-06
CEREAL MAROLIO ALMOHADITAS CHOCOLATE 180 gr,23801,maxiconsumo,Almacen > Cereales > Cereales,1709.89,1499.90,2026-03-06
CEREAL MAROLIO ALMOHADITAS FRUTILLA 180 gr,23802,maxiconsumo,Almacen > Cereales > Cereales,1709.89,1499.90,2026-03-06
CEREAL MAROLIO ARITOS FRUTADOS 160 gr,24152,maxiconsumo,Almacen > Cereales > Cereales,1573.08,1379.90,2026-03-06
CEREAL MAROLIO REDONDITOS CHOCOLATE 210 gr,24153,maxiconsumo,Almacen > Cereales > Cereales,1709.88,1499.89,2026-03-06
CEREAL NESQUIK FUENTE CALCIO 210 230 GR,6255,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL NESTLE GLANOLA 300 GR,25031,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL NUTRI 21 GR,6523,maxiconsumo,Almacen > Golosinas > Barras De Cereal,649.68,569.90,2026-03-06
CEREAL NUTRIFOODS COPO AZUCAR 200 gr,25333,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL NUTRIFOODS COPO MAIZ 150 gr,25334,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL PLENARIO CON CHOCOLATE 80 gr,25677,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
CEREAL QUAKER QUADRITOS AVENA 300 gr,14354,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL SNUKS ALMOHADITA RELLANAS AVELLANAS 200 gr,24389,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL SNUKS ALMOHADITAS CHOCOLATE 200 gr,24390,maxiconsumo,Almacen > Cereales > Cereales,3761.89,3299.90,2026-03-06
CEREAL SNUKS ALMOHADITAS FRUTILLA 200 gr,24388,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREAL TODDY ALMOHADITAS RELLENAS CON CHOCOLATE 180 GR,28561,maxiconsumo,Almacen > Cereales > Cereales,3590.88,3149.90,2026-03-06
CEREAL TRIX FUENTE DE HIERRO 230 gr,2121,maxiconsumo,Almacen > Cereales > Cereales,,,2026-03-06
CEREZAS DULCOR ALMIBAR 200 GR,15591,maxiconsumo,Almacen > Frutas > Frutas Envasadas,6269.88,5499.90,2026-03-06
CEREZAS DULCOR ALMIBAR 410 GR,21100,maxiconsumo,Almacen > Frutas > Frutas Envasadas,,,2026-03-06
CEREZAS GENTLEMAN 280- 200 GR,3970,maxiconsumo,Almacen > Frutas > Frutas Envasadas,,,2026-03-06
CHAMPIGNONES BAHIA ENTERO 400 GR,15901,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,3134.88,2749.89,2026-03-06
CHAMPIGNONES BAHIA TROZO 400 GR,15900,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,2792.88,2449.90,2026-03-06
CHAMPIGNONES CARACAS 380 GR,3194,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,3362.88,2949.90,2026-03-06
CHAMPIGNONES CARACAS ENTEROS 184 GR,3257,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,2963.88,2599.89,2026-03-06
CHAMPIGNONES GENTLEMAN LATA 390 GR,3240,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
CHAMPIGNONES INCA TROZOS 350 GR,28494,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
CHAMPIGNONES MAROLIO ENTERO 280 GR,19080,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,2564.88,2249.90,2026-03-06
CHAMPIGNONES MAROLIO ENTERO 400 GR,19476,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,2849.88,2499.90,2026-03-06
CHAMPIGNONES MAROLIO TROZOS 400 GR,20287,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,2564.88,2249.90,2026-03-06
CHICLE BAZOOKA GLOBO MENTA 120 un,15796,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BAZOOKA GLOBO TUTTI FRUTTI 120 un,15626,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BAZOOKA TUTTI FRUTT 320 GR,28131,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BELDENT INFINIT BLUEBERRY 7 un,20145,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BELDENT INFINIT LIVE MINT 7 un,20144,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BELDENT INFINIT WI MINT 7 un,14739,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BELDENT MENTA FUERTE 20 un,42721,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BELDENT MENTOL TURBO 20 un,6134,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BUBBALOO TUTTI FRUTTI 60 UN,5634,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BUBBALOO UVA 60 un,5636,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE BUZZI CROC MENTA 40 UN,16955,maxiconsumo,Almacen > Golosinas > Chicles,3419.88,2999.89,2026-03-06
CHICLE BUZZI CROC TUTTI FRUTTI 40 UN,16954,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE POOSH POO FRUTILLA 50 un,15177,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE POOSH POO MENTA 50 un,11125,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE POOSH POO TUTTI FRUTTI 50 un,2428,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE POOSH SANDIA 50 un,20852,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE TOPLINE 7 ATOMIC STRONG 16 UN,27008,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE TOPLINE 7 SEVEN 16 un,22754,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLE TOPLINE FRUTA 7X20 un,15029,maxiconsumo,Almacen > Golosinas > Chicles,7409.87,6499.89,2026-03-06
CHICLE TOPLINE MENTA 6.7X20 un,15032,maxiconsumo,Almacen > Golosinas > Chicles,7409.87,6499.89,2026-03-06
CHICLE TOPLINE STRONG 6.7X20 un,16725,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BAZOOKA BANANA 120 UN,12184,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BAZOOKA MENTA 320 GR,28132,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT FRUTILLA 20 UN,46720,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT GLOBO 20 UN,10043,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT GLOBO X 4 un,26834,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT MENTA 20 UN,12188,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT MENTA SUAVE 20 UN,6104,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT MENTA X 4 un,26833,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BELDENT MENTOL 20 UN,46721,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BUBBALOO FRUTILLA 60 UN,5633,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES BUBBALOO MENTA 60 UN,5635,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES MIGLOBS MENTA 50 UN,25124,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES MIGLOBS TUTTI 50 UN,25123,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES TNT SURTIDO 40 UN,23031,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHICLES TOPLINE 7 ULTRA CLEAN 12 UN,25122,maxiconsumo,Almacen > Golosinas > Chicles,,,2026-03-06
CHIMICH ALICANTE 25 gr,26213,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,,,2026-03-06
CHIMICHURRI ALICANTE 50 GR,9574,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,2279.89,1999.90,2026-03-06
CHIMICHURRI DOS ANCLAS 25 GR,17765,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,1025.87,899.89,2026-03-06
CHIMICHURRI MAROLIO 25 GR,19313,maxiconsumo,Almacen > Aderezos Y Condimentos > Condimentos Y Especias,740.88,649.89,2026-03-06
CHIMICHURRI MAROLIO AHUMADO 285 GR,21249,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1310.89,1149.90,2026-03-06
CHIMICHURRI MAROLIO CLASICO 1 KG,21256,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2621.88,2299.90,2026-03-06
CHIMICHURRI MAROLIO CLASICO 285 GR,21247,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1310.89,1149.90,2026-03-06
CHIMICHURRI MAROLIO PICANTE 285 GR,21248,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,1310.89,1149.90,2026-03-06
CHIMICHURRI TAHITI 270 GR,16904,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2051.89,1799.90,2026-03-06
CHIMICHURRI TAHITI CASERO 275 GR,16905,maxiconsumo,Almacen > Aderezos Y Condimentos > Aderezos,2051.89,1799.90,2026-03-06
CHOCLO BAHIA GRANO AMARILLO 320 GR,13675,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,1367.88,1199.90,2026-03-06
CHOCLO CARACAS GRANO AMARILLO 350 GR,3798,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
CHOCLO CARACAS GRANO AMARILLO 820 GR,13290,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
CHOCLO LA CAMPAGNOLA CREMOSA CON ABRE FACIL 300 GR,2490,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,1880.88,1649.90,2026-03-06
CHOCLO LA CAMPAGNOLA GRANO AMARILLO 300- 240 GR,731,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,2051.89,1799.90,2026-03-06
CHOCLO MAROLIO CREMOSO AMARILLO 350 gr,25207,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,683.89,599.91,2026-03-06
CHOCLO MAROLIO CREMOSO BLANCO 350 GR,5856,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,683.89,599.91,2026-03-06
CHOCLO MAROLIO GRANO AMARILLO 300 GR,5859,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,1139.88,999.90,2026-03-06
CHOCLO MOLTO CREMOSO AMARILLO 350 gr,25206,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,775.08,679.90,2026-03-06
CHOCLO MOLTO CREMOSO BLANCO 350 GR,19781,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,775.08,679.90,2026-03-06
CHOCLO MOLTO GRANO AMARILLO 300 GR,18601,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,1367.88,1199.90,2026-03-06
CHOCLO NOEL CREMOSO AMARILLO 350 GR,18428,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,,,2026-03-06
CHOCLO NOEL GRANO AMARILLO 300 GR,18429,maxiconsumo,Almacen > Conservas Y Legumbres > Legumbres En Lata,1481.89,1299.90,2026-03-06
CHOCOLATE AGUILA 70% CACAO 150 GR,23837,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE AGUILA 80% CACAO 150 GR,28199,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE AGUILA AVELLANA 290 gr,25635,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE AGUILA EXTRA FINO 150 GR,22755,maxiconsumo,Almacen > Golosinas > Chocolates,8549.88,7499.89,2026-03-06
CHOCOLATE AGUILA TENTACIONES MOUSSE 120 GR,25017,maxiconsumo,Almacen > Fiestas > Turrones Y Confitura,,,2026-03-06
CHOCOLATE ARCOR LECHE-MANI 95 gr,26176,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE ARCOR ROCKLETON 16 un,26177,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE BILLIKEN CON MANI 500 GR,27431,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE BON O BON 160 GR,20855,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE BONAFIDE ALMENDRAS CON CHOCOLATE BLANCO 80 GR,22494,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE BONAFIDE CEREAL 80 GR,19308,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE BONAFIDE MANI 30 GR,28585,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE BONAFIDE MANI 90 GR,28586,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY ALMENDRAS 82 GR,16829,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY DAIRY MILK 170 GR,22768,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY TRES SUENOS 82 GR,14226,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY TRES SUEÑOS CROCANTE 25 gr,16831,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY YOGHURT 29 GR,3033,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY YOGHURT FRUTILLA 160 gr,22766,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CADBURY YOGHURT FRUTILLA. 82 gr,14225,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CHOCMAN BLACK 35 GR,28150,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CHOCMAN COCO 52 GR,1524,maxiconsumo,Almacen > Golosinas > Chocolates,797.89,699.90,2026-03-06
CHOCOLATE CHOCMAN MINITORTA 68 GR,27305,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE CHOCMAN TORTA BLACK 68 GR,27306,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER 60% CACAO MAS CREMOSO 100 GR,28197,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER 60% CACAO SABOR NARANJA 100 GR,28198,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLANCO AIREADO 27 gr,15598,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK 1 KG,23976,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK 170 GR,22740,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK 300 GR,24997,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK 38 GR,4720,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK DUO 76 gr,17616,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK MANI 110 gr,15478,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK MITI-MITI 170 GR,26999,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER BLOCK UNTABLE 290 GR,26996,maxiconsumo,Almacen > Golosinas > Chocolates,5243.89,4599.90,2026-03-06
CHOCOLATE COFLER BON O BON 67 GR,23842,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER CON LECHE 55 gr,15422,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER DULCE DE LECHE 42 gr,17478,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER GRAFFITI 45 gr,24796,maxiconsumo,Almacen > Golosinas > Chocolates,1595.88,1399.90,2026-03-06
CHOCOLATE COFLER LECHE 100 GR,22742,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER LECHE 170 GR,22738,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER LECHE AIR 27 GR,6652,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER LECHE AIR 55 GR,17477,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER LECHE AIREADO 100 gr,22743,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER LECHE ALMENDRAS 170 gr,22739,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER MIXT AIREADO 30 GR,15600,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER MOUSSE AGUILA 64 gr,23839,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE COFLER ROCKLETS 140 GR,28222,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE DAQUI LECHE MANI 70 gr,51007,maxiconsumo,Almacen > Golosinas > Chocolates,1253.87,1099.89,2026-03-06
CHOCOLATE DAQUI MANI Y ALMENDRA 90 gr,26029,maxiconsumo,Almacen > Golosinas > Bombones,,,2026-03-06
CHOCOLATE DAQUI MARMOLADO 70 gr,26030,maxiconsumo,Almacen > Golosinas > Chocolates,1253.87,1099.89,2026-03-06
CHOCOLATE DAQUI MAX 120 gr,12226,maxiconsumo,Almacen > Golosinas > Chocolates,1823.88,1599.90,2026-03-06
CHOCOLATE FEELING 20 gr,25451,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE FELFORT 2 CORAZONES 26 GR,12150,maxiconsumo,Almacen > Golosinas > Chocolates,1253.89,1099.90,2026-03-06
CHOCOLATE FELFORT BANANINA 15 GR,15594,maxiconsumo,Almacen > Golosinas > Chocolates,569.89,499.90,2026-03-06
CHOCOLATE FELFORT DE A 2 12 GR,24663,maxiconsumo,Almacen > Golosinas > Chocolates,740.89,649.90,2026-03-06
CHOCOLATE FELFORT LECHE Y MANI 250 gr,25452,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE FELFORT MENTITAS 20 GR,10150,maxiconsumo,Almacen > Golosinas > Chocolates,683.88,599.89,2026-03-06
CHOCOLATE FELFORT MONEDA PIRATA 5 gr,6563,maxiconsumo,Almacen > Golosinas > Chocolates,398.88,349.90,2026-03-06
CHOCOLATE FULL MANI RELLENO 110 GR,28619,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GALAK BLANCO 80 GR,26327,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS BLANCO 8 GR,42689,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS FULL MANI 150 GR,12345,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS FULL MANI 30 GR,23222,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS FULL MANI 90 GR,12339,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS LECHE 8 Gr,42688,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS LECHE Y ALMENDRAS 145 gr,12229,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS MANI CON CHOCOLATE 40 gr,15409,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GEORGALOS RELLENO CON DULCE DE LECHE 100 GR,12227,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE GRAFFITTI LIMON 45 gr,25496,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE HAMLET 45 GR,2502,maxiconsumo,Almacen > Golosinas > Chocolates,,,2026-03-06
CHOCOLATE HAMLET BICOLOR 42 GR,2506,maxiconsumo,Almacen > Golosinas > Chocolates,683.88,599.89,2026-03-06
CHOCOLATE HAMLET BLANCO COOKIES 45 gr,12167,maxiconsumo,Almacen > Golosinas > Chocolates,683.88,599.89,2026-03-06
